,,,,,,,,
,Reporting Date,NSE S&P CNX NIFTY,BSE BANKEX,REPO RATE (OVERNIGHT),REVERSE REPO RATE (OVERNIGHT),DAILY CALL MONEY RATE -HIGH,DAILY CALL MONEY RATE - LOW,RBI'S REFERENCE RATE: INR PER USD
,,Index,Index,Per cent,Per cent,Per cent,Per cent,Rupees
,25-Jul-2016,8635.65,8830.36,6.5,6,6.7,5.4,67.243
,24-Jul-2016,wh,wh,wh,wh,wh,wh,wh
,23-Jul-2016,,,6.5,6,,,
,22-Jul-2016,8541.2,8735.21,6.5,6,6.6,5.25,67.1355
,21-Jul-2016,8510.1,21356.94,6.5,6,6.7,5.45,67.2035
,20-Jul-2016,8565.85,21727.09,6.5,6,6.7,5,67.172
,19-Jul-2016,8528.55,21669.44,6.5,6,6.65,5.15,67.1462
,18-Jul-2016,8508.7,21702.66,6.5,6,6.65,5,67.1015
,17-Jul-2016,wh,wh,wh,wh,wh,wh,wh
,16-Jul-2016,,,6.5,6,6.4,4.8,
,15-Jul-2016,8541.4,21720.87,6.5,6,6.4,5,67.0655
,14-Jul-2016,8565,21657.11,6.5,6,6.6,5.1,66.9136
,13-Jul-2016,8519.5,21340.65,6.5,6,6.6,5.25,67.2046
,12-Jul-2016,8521.05,21402.08,6.5,6,6.6,5,67.1471
,11-Jul-2016,8467.9,21061.25,6.5,6,6.6,5,67.1426
,10-Jul-2016,wh,wh,wh,wh,wh,wh,wh
,09-Jul-2016,,,6.5,6,,,
,08-Jul-2016,8323.2,20634.46,6.5,6,6.65,5,67.4584
,07-Jul-2016,8337.9,20696.38,6.5,6,6.55,5.2,67.4972
,06-Jul-2016,,,6.5,6,,,
,05-Jul-2016,8335.95,20647.37,6.5,6,6.6,5.2,67.4028
,04-Jul-2016,8370.7,20741.7,6.5,6,6.5,5,67.1848
,03-Jul-2016,wh,wh,wh,wh,wh,wh,wh
,02-Jul-2016,,,6.5,6,6.15,4.7,
,01-Jul-2016,8328.35,20618.61,6.5,6,6.15,5,67.441
,30-Jun-2016,8287.75,20531.2,6.5,6,7,5,67.6166
,29-Jun-2016,8204,20235.57,6.5,6,6.75,5.4,67.7443
,28-Jun-2016,8127.85,20089.88,6.5,6,6.45,5.4,67.8867
,27-Jun-2016,8094.7,20029.32,6.5,6,6.6,5,67.9
,26-Jun-2016,wh,wh,wh,wh,wh,wh,wh
,25-Jun-2016,,,6.5,6,,,
,24-Jun-2016,8088.6,19910.87,6.5,6,6.6,5.4,68.0144
,23-Jun-2016,8270.45,20460.32,6.5,6,6.65,5.4,67.3702
,22-Jun-2016,8203.7,20135.8,6.5,6,6.6,5.4,67.557
,21-Jun-2016,8219.9,20153.63,6.5,6,6.55,5.4,67.4767
,20-Jun-2016,8238.5,20285.14,6.5,6,6.6,5.4,67.4087
,19-Jun-2016,wh,wh,wh,wh,wh,wh,wh
,18-Jun-2016,,,6.5,6,6.15,4.75,
,17-Jun-2016,8170.2,20243.72,6.5,6,6.25,5,67.1682
,16-Jun-2016,8140.75,20241.68,6.5,6,6.75,4.5,67.2068
,15-Jun-2016,8206.6,20525.1,6.5,6,6.7,5.4,67.1596
,14-Jun-2016,8108.85,20244.92,6.5,6,6.6,5.4,67.152
,13-Jun-2016,8110.6,20162.82,6.5,6,6.6,5.4,67.0737
,12-Jun-2016,wh,wh,wh,wh,wh,wh,wh
,11-Jun-2016,,,6.5,6,,,
,10-Jun-2016,8170.05,20426.9,6.5,6,6.4,4,66.7948
,09-Jun-2016,8203.6,20503.03,6.5,6,6.7,5.4,66.625
,08-Jun-2016,8273.05,20560.22,6.5,6,6.75,5.4,66.737
,07-Jun-2016,8266.45,20536.01,6.5,6,6.95,5.4,66.8305
,06-Jun-2016,8201.05,20206.33,6.5,6,6.6,5.4,66.9614
,05-Jun-2016,wh,wh,wh,wh,wh,wh,wh
,04-Jun-2016,,,6.5,6,6.5,4.75,
,03-Jun-2016,8220.8,20220.18,6.5,6,6.35,5.55,67.2415
,02-Jun-2016,8218.95,20055.16,6.5,6,6.45,5.4,67.2533
,01-Jun-2016,8179.95,19871.68,6.5,6,6.6,5.4,67.3526
,31-May-2016,8160.1,20111.74,6.5,6,6.6,5,67.203
,30-May-2016,8178.5,19977.17,6.5,6,6.6,5.4,67.3398
,29-May-2016,wh,wh,wh,wh,wh,wh,wh
,28-May-2016,,,6.5,6,,,
,27-May-2016,8156.65,19951.1,6.5,6,6.6,4,67.0613
,26-May-2016,8069.65,19725,6.5,6,6.6,5.4,67.2855
,25-May-2016,7934.9,19296.71,6.5,6,6.7,5.4,67.4467
,24-May-2016,7748.85,18703.47,6.5,6,6.85,5.4,67.706
,23-May-2016,7731.05,18651.83,6.5,6,6.75,5.4,67.3492
,22-May-2016,wh,wh,wh,wh,wh,wh,wh
,21-May-2016,,,6.5,6,,,
,20-May-2016,7749.7,18739.83,6.5,6,6.65,5.4,67.4076
,19-May-2016,7783.4,18829.45,6.5,6,6.9,4,67.2307
,18-May-2016,7870.15,19058.94,6.5,6,6.65,4.5,66.9131
,17-May-2016,7890.75,19077.75,6.5,6,6.7,5.5,66.7233
,16-May-2016,7860.75,19032.15,6.5,6,6.7,4,66.8216
,15-May-2016,wh,wh,wh,wh,wh,wh,wh
,14-May-2016,,,6.5,6,,,
,13-May-2016,7814.9,19039.77,6.5,6,6.75,4.75,66.7609
,12-May-2016,7900.4,19281.2,6.5,6,6.8,4.5,66.5977
,11-May-2016,7848.85,19099.99,6.5,6,6.8,5.4,66.6958
,10-May-2016,7887.8,19110.35,6.5,6,6.75,5.5,66.7224
,09-May-2016,7866.05,18993.43,6.5,6,6.85,5.5,66.4379
,08-May-2016,wh,wh,wh,wh,wh,wh,wh
,07-May-2016,,,6.5,6,6.75,4.7,
,06-May-2016,7733.45,18540.06,6.5,6,6.55,4.5,66.583
,05-May-2016,7735.5,18509.99,6.5,6,6.7,5.4,66.5105
,04-May-2016,7706.55,18733.48,6.5,6,6.7,5.5,66.5388
,03-May-2016,7747,18665.15,6.5,6,6.85,5.5,66.2698
,02-May-2016,7805.9,18859.07,6.5,6,6.75,5,66.3435
,01-May-2016,wh,wh,wh,wh,wh,wh,wh
,30-Apr-2016,,,6.5,6,6.2,4.7,
,29-Apr-2016,7849.8,19114.83,6.5,6,6.65,5,66.5176
,28-Apr-2016,7847.25,19051.49,6.5,6,6.7,5.4,66.4045
,27-Apr-2016,7979.9,19222.37,6.5,6,6.7,5,66.546
,26-Apr-2016,7962.65,19391.72,6.5,6,6.75,5,66.733
,25-Apr-2016,7855.05,25678.93,6.5,6,6.75,5,66.6839
,24-Apr-2016,wh,wh,wh,wh,wh,wh,wh
,23-Apr-2016,,,6.5,6,,,
,22-Apr-2016,7899.3,19035.4,6.5,6,6.7,5,66.4925
,21-Apr-2016,7912.05,18951.46,6.5,6,6.75,5.5,66.293
,20-Apr-2016,7914.75,18588.09,6.5,6,6.85,5.4,66.2406
,19-Apr-2016,,,6.5,6,,,
,18-Apr-2016,7914.7,18445.97,6.5,6,6.75,5.4,66.6663
,17-Apr-2016,wh,wh,wh,wh,wh,wh,wh
,16-Apr-2016,,,6.5,6,6.9,4.8,
,15-Apr-2016,,,6.5,6,,,
,14-Apr-2016,,,6.5,6,,,
,13-Apr-2016,7850.45,18542.14,6.5,6,6.5,5,66.4293
,12-Apr-2016,7708.95,18079.96,6.5,6,6.7,5.4,66.495
,11-Apr-2016,7671.4,17989.9,6.5,6,6.9,5.4,66.3925
,10-Apr-2016,wh,wh,wh,wh,wh,wh,wh
,09-Apr-2016,,,6.5,6,,,
,08-Apr-2016,7555.2,17695.16,6.5,6,,,
,07-Apr-2016,7546.45,17657.5,6.5,6,6.55,5,66.4698
,06-Apr-2016,7614.35,17779.71,6.5,6,6.7,5,66.5807
,05-Apr-2016,7603.2,17857.96,6.5,6,6.8,5.6,66.3248
,04-Apr-2016,7758.8,18449.61,6.5,6,7,5,66.243
,03-Apr-2016,wh,wh,wh,wh,wh,wh,wh
,02-Apr-2016,,,6.5,6,8.5,4.75,
,01-Apr-2016,7713.05,18444.95,6.75,5.75,,,
,31-Mar-2016,7738.4,18391.96,6.75,5.75,12,5.9,66.3329
,30-Mar-2016,7735.2,18389.08,6.75,5.75,7.45,5,66.4105
,29-Mar-2016,7597,17831.65,6.75,5.75,7.4,5,66.558
,28-Mar-2016,7615.1,17761.69,6.75,5.75,8.3,5.75,66.668
,27-Mar-2016,wh,wh,wh,wh,wh,wh,wh
,26-Mar-2016,,,6.75,5.75,,,
,25-Mar-2016,,,6.75,5.75,,,
,24-Mar-2016,,,6.75,5.75,,,
,23-Mar-2016,7716.5,18110.19,6.75,5.75,7.55,5.5,66.864
,22-Mar-2016,7714.9,18153.43,6.75,5.75,7.5,5.5,66.5411
,21-Mar-2016,7704.25,18155.36,6.75,5.75,7.55,5.7,66.504
,20-Mar-2016,wh,wh,wh,wh,wh,wh,wh
,19-Mar-2016,,,6.75,5.75,,,
,18-Mar-2016,7604.35,17851.58,6.75,5.75,6.8,5.55,66.6088
,17-Mar-2016,7512.55,17592.45,6.75,5.75,7.6,5.7,66.8806
,16-Mar-2016,7498.75,17603.37,6.75,5.75,7.5,5.7,67.368
,15-Mar-2016,7460.6,17449.85,6.75,5.75,7.1,5,67.229
,14-Mar-2016,7538.75,17386.43,6.75,5.75,7.6,5.1,67.023
,13-Mar-2016,wh,wh,wh,wh,wh,wh,wh
,12-Mar-2016,,,6.75,5.75,,,
,11-Mar-2016,7510.2,17247.5,6.75,5.75,7.05,5,67.0868
,10-Mar-2016,7486.15,17279.28,6.75,5.75,7.1,5.6,67.051
,09-Mar-2016,7531.8,17407.72,6.75,5.75,7.15,5,67.4632
,08-Mar-2016,7485.3,17260.91,6.75,5.75,7.55,5,67.338
,07-Mar-2016,,,6.75,5.75,,,
,06-Mar-2016,wh,wh,wh,wh,wh,wh,wh
,05-Mar-2016,,,6.75,5.75,7.7,4.8,
,04-Mar-2016,7485.35,17485.69,6.75,5.75,6.5,2.5,67.2713
,03-Mar-2016,7475.6,17264.93,6.75,5.75,6.95,5,67.3786
,02-Mar-2016,7368.85,17179.43,6.75,5.75,7.05,5,67.7022
,01-Mar-2016,7222.3,16374.52,6.75,5.75,7.25,5.6,68.158
,29-Feb-2016,6987.05,15814.82,6.75,5.75,7.5,5,68.616
,28-Feb-2016,wh,wh,wh,wh,wh,wh,wh
,27-Feb-2016,,,6.75,5.75,,,
,26-Feb-2016,7029.75,15647.61,6.75,5.75,7,5.6,68.7775
,25-Feb-2016,6970.6,15415.07,6.75,5.75,7,5.6,68.599
,24-Feb-2016,7018.7,15676.31,6.75,5.75,7.15,5.6,68.565
,23-Feb-2016,7109.55,15892.49,6.75,5.75,6.95,5,68.6408
,22-Feb-2016,7234.55,9517.77,6.75,5.75,7,5.6,68.5517
,21-Feb-2016,wh,wh,wh,wh,wh,wh,wh
,20-Feb-2016,,,6.75,5.75,7.05,4.5,
,19-Feb-2016,7210.75,16274.38,6.75,5.75,,,
,18-Feb-2016,7191.75,16221.19,6.75,5.75,6.6,5,68.494
,17-Feb-2016,7108.45,16044.14,6.75,5.75,7,5,68.592
,16-Feb-2016,7048.25,16081.69,6.75,5.75,7.05,5,68.336
,15-Feb-2016,7162.95,16427.78,6.75,5.75,7.05,5,68.1348
,14-Feb-2016,wh,wh,wh,wh,wh,wh,wh
,13-Feb-2016,,,6.75,5.75,,,
,12-Feb-2016,6980.95,15854.54,6.75,5.75,7.1,5,68.4365
,11-Feb-2016,6976.35,15889.92,6.75,5.75,7.55,5,68.0155
,10-Feb-2016,7215.7,16519.15,6.75,5.75,7.15,5.8,67.8781
,09-Feb-2016,7298.2,16863.06,6.75,5.75,7.15,5.8,68.1623
,08-Feb-2016,7387.25,17073.33,6.75,5.75,7.65,5.8,67.819
,07-Feb-2016,wh,wh,wh,wh,wh,wh,wh
,06-Feb-2016,,,6.75,5.75,7.6,5,
,05-Feb-2016,7489.1,17173.34,6.75,5.75,6.75,5,67.6365
,04-Feb-2016,7404,16818.07,6.75,5.75,6.85,5.6,67.8093
,03-Feb-2016,7361.8,16788.02,6.75,5.75,6.9,5.7,68.1825
,02-Feb-2016,7455.55,17065.5,6.75,5.75,7.1,5,67.834
,01-Feb-2016,7555.95,17356.96,6.75,5.75,7.1,5.8,67.6728
,31-Jan-2016,wh,wh,wh,wh,wh,wh,wh
,30-Jan-2016,,,6.75,5.75,7,4.75,
,29-Jan-2016,7563.55,17603.89,6.75,5.75,7,5.65,67.8763
,28-Jan-2016,7424.65,17481.02,6.75,5.75,7.1,5.7,68.0858
,27-Jan-2016,7437.75,17641.59,6.75,5.75,7.3,5,67.9803
,26-Jan-2016,,,6.75,5.75,,,
,25-Jan-2016,7436.15,17662.39,6.75,5.75,7.65,5.6,67.6428
,24-Jan-2016,wh,wh,wh,wh,wh,wh,wh
,23-Jan-2016,,,6.75,5.75,,,
,22-Jan-2016,7422.45,17625.07,6.75,5.75,7.4,5,67.748
,21-Jan-2016,7276.8,17143.23,6.75,5.75,7,5,68.06
,20-Jan-2016,7309.3,16917.14,6.75,5.75,7.05,5,67.9774
,19-Jan-2016,7435.1,17324.1,6.75,5.75,7.1,4.75,67.563
,18-Jan-2016,7351,17037.84,6.75,5.75,7.15,5,67.588
,17-Jan-2016,wh,wh,wh,wh,wh,wh,wh
,16-Jan-2016,,,6.75,5.75,6.77,4.9,
,15-Jan-2016,7437.8,17237.65,6.75,5.75,7,5,67.4325
,14-Jan-2016,7536.8,17720.22,6.75,5.75,7.1,5,67.095
,13-Jan-2016,7562.4,18022.01,6.75,5.75,7.05,5,66.8394
,12-Jan-2016,7510.3,17904.2,6.75,5.75,7.05,5,66.8905
,11-Jan-2016,7563.85,18224.26,6.75,5.75,7.1,5,66.7885
,10-Jan-2016,wh,wh,wh,wh,wh,wh,wh
,09-Jan-2016,,,6.75,5.75,,,
,08-Jan-2016,7601.35,18368.46,6.75,5.75,7.2,5.7,66.669
,07-Jan-2016,7568.3,18283.6,6.75,5.75,7.35,5.7,66.9115
,06-Jan-2016,7741,18730.09,6.75,5.75,7.65,5.7,66.7165
,05-Jan-2016,7784.65,18882.8,6.75,5.75,6.9,5.6,66.5418
,04-Jan-2016,7791.3,18943.86,6.75,5.75,6.9,5.7,66.4623
,03-Jan-2016,wh,wh,wh,wh,wh,wh,wh
,02-Jan-2016,,,6.75,5.75,,,
,01-Jan-2016,7963.2,19448.35,6.75,5.75,7,5.6,66.178
,31-Dec-2015,7946.35,19328.74,6.75,5.75,7.4,5.6,66.326
,30-Dec-2015,7896.25,19346.62,6.75,5.75,7.05,5.7,66.4243
,29-Dec-2015,7928.95,19430.84,6.75,5.75,7.05,5.7,66.37
,28-Dec-2015,7925.15,19383.88,6.75,5.75,7.2,5.7,66.138
,27-Dec-2015,wh,wh,wh,wh,wh,wh,wh
,26-Dec-2015,,,6.75,5.75,,,
,25-Dec-2015,,,6.75,5.75,,,
,24-Dec-2015,7861.05,19206.66,6.75,5.75,,,
,23-Dec-2015,7865.95,19286.71,6.75,5.75,7.1,5.2,66.202
,22-Dec-2015,7786.1,19127.73,6.75,5.75,7.2,5.25,66.2985
,21-Dec-2015,7834.45,19204.2,6.75,5.75,7.4,5.7,66.324
,20-Dec-2015,wh,wh,wh,wh,wh,wh,wh
,19-Dec-2015,,,6.75,5.75,,,
,18-Dec-2015,7761.95,18933.5,6.75,5.75,7,5.6,66.4235
,17-Dec-2015,7844.35,19101.51,6.75,5.75,7.25,5.7,66.6488
,16-Dec-2015,7750.9,18907.09,6.75,5.75,7.45,5.7,66.8468
,15-Dec-2015,7700.9,18689.62,6.75,5.75,7.1,5.7,67.0435
,14-Dec-2015,7650.05,18649.29,6.75,5.75,7,5.4,66.994
,13-Dec-2015,wh,wh,wh,wh,wh,wh,wh
,12-Dec-2015,,,6.75,5.75,,,
,11-Dec-2015,7610.45,18651.32,6.75,5.75,6.85,5.4,66.786
,10-Dec-2015,7683.3,19079.74,6.75,5.75,6.95,5.4,66.7905
,09-Dec-2015,7612.5,19053.91,6.75,5.75,6.9,5.4,66.75
,08-Dec-2015,7701.7,19217.49,6.75,5.75,7,5.4,66.7983
,07-Dec-2015,7765.4,19382.9,6.75,5.75,6.9,5.4,66.6263
,06-Dec-2015,wh,wh,wh,wh,wh,wh,wh
,05-Dec-2015,,,6.75,5.75,6.5,5,
,04-Dec-2015,7781.9,19325.36,6.75,5.75,6.45,5,66.8365
,03-Dec-2015,7864.15,19538.74,6.75,5.75,6.8,5.4,66.745
,02-Dec-2015,7931.35,19654.24,6.75,5.75,6.95,5,66.6158
,01-Dec-2015,7954.9,19858.36,6.75,5.75,7.35,5.4,66.518
,30-Nov-2015,7935.25,19916.3,6.75,5.75,7.25,5.4,66.8148
,29-Nov-2015,wh,wh,wh,wh,wh,wh,wh
,28-Nov-2015,,,6.75,5.75,,,
,27-Nov-2015,7942.7,19857.73,6.75,5.75,6.9,5.4,66.7503
,26-Nov-2015,7883.8,19495.14,6.75,5.75,7.15,5.4,66.5507
,25-Nov-2015,,,6.75,5.75,,,
,24-Nov-2015,7831.6,19428.86,6.75,5.75,7.3,5.5,66.384
,23-Nov-2015,7849.25,19490.73,6.75,5.75,7.1,5.4,66.349
,22-Nov-2015,wh,wh,wh,wh,wh,wh,wh
,21-Nov-2015,,,6.75,5.75,6.26,4.7,
,20-Nov-2015,7856.55,19470.58,6.75,5.75,6.85,5.7,66.094
,19-Nov-2015,7842.75,19499.09,6.75,5.75,7.4,5.5,66.1105
,18-Nov-2015,7731.8,19220.23,6.75,5.75,7.05,5.4,66.1138
,17-Nov-2015,7837.55,19603.26,6.75,5.75,7.1,5.5,65.9805
,16-Nov-2015,7806.6,19654.64,6.75,5.75,7.2,5.5,66.169
,15-Nov-2015,wh,wh,wh,wh,wh,wh,wh
,14-Nov-2015,,,6.75,5.75,,,
,13-Nov-2015,7762.25,19362.3,6.75,5.75,15,5,66.139
,12-Nov-2015,,,6.75,5.75,,,
,11-Nov-2015,7825,19395.06,6.75,5.75,,,
,10-Nov-2015,7783.35,19224.48,6.75,5.75,7.5,5.4,66.3495
,09-Nov-2015,7915.2,19430.75,6.75,5.75,7.7,5.4,66.3378
,08-Nov-2015,wh,wh,wh,wh,wh,wh,wh
,07-Nov-2015,,,6.75,5.75,7.75,5,
,06-Nov-2015,7954.3,19496.56,6.75,5.75,6.5,5.5,65.791
,05-Nov-2015,7955.45,19373.09,6.75,5.75,6.9,5.4,65.6755
,04-Nov-2015,8040.2,19662.8,6.75,5.75,6.85,5.4,65.568
,03-Nov-2015,8060.7,19758.06,6.75,5.75,6.95,5.4,65.451
,02-Nov-2015,8050.8,19779.37,6.75,5.75,7.1,5.4,65.4793
,01-Nov-2015,wh,wh,wh,wh,wh,wh,wh
,31-Oct-2015,,,6.75,5.75,,,
,30-Oct-2015,8065.8,19773.88,6.75,5.75,7.5,5.5,65.2231
,29-Oct-2015,8111.75,19593.99,6.75,5.75,6.8,5.4,65.1515
,28-Oct-2015,8171.2,27039.76,6.75,5.75,7,5.4,65.0408
,27-Oct-2015,8232.9,20324.97,6.75,5.75,7.15,5.5,64.9553
,26-Oct-2015,8260.55,20349.18,6.75,5.75,7.6,5.5,64.9603
,25-Oct-2015,wh,wh,wh,wh,wh,wh,wh
,24-Oct-2015,,,6.75,5.75,,,
,23-Oct-2015,8295.45,20478.02,6.75,5.75,7.65,5.4,64.8815
,22-Oct-2015,,,6.75,5.75,,,
,21-Oct-2015,8251.7,20214.75,6.75,5.75,6.95,5.4,65.1513
,20-Oct-2015,8261.65,20370.93,6.75,5.75,7.3,5.4,64.8908
,19-Oct-2015,8275.05,20389,6.75,5.75,7,5.4,64.8178
,18-Oct-2015,wh,wh,wh,wh,wh,wh,wh
,17-Oct-2015,,,6.75,5.75,,,
,16-Oct-2015,8238.15,20459.99,6.75,5.75,6.75,5.25,64.9697
,15-Oct-2015,8179.5,20198.39,6.75,5.75,7.02,5.4,64.824
,14-Oct-2015,8107.9,20020.05,6.75,5.75,7.4,5.3,65.1123
,13-Oct-2015,8131.7,20036.15,6.75,5.75,6.9,5.3,65.0215
,12-Oct-2015,8143.6,20073.41,6.75,5.75,7,5.3,64.726
,11-Oct-2015,wh,wh,wh,wh,wh,wh,wh
,10-Oct-2015,,,6.75,5.75,,,
,09-Oct-2015,8189.7,20059.24,6.75,5.75,7,5,64.7848
,08-Oct-2015,8129.35,19957.41,6.75,5.75,7.05,5.25,65.157
,07-Oct-2015,8177.4,20113.19,6.75,5.75,6.9,5.25,65.2571
,06-Oct-2015,8152.9,20110.63,6.75,5.75,6.85,5.2,65.3908
,05-Oct-2015,8119.3,20156.29,6.75,5.75,6.9,5.25,65.2905
,04-Oct-2015,wh,wh,wh,wh,wh,wh,wh
,03-Oct-2015,,,6.75,5.75,7.25,4.5,
,02-Oct-2015,,,6.75,5.75,,,
,01-Oct-2015,7950.9,19608.18,6.75,5.75,6.8,5,65.554
,30-Sep-2015,7948.9,19681.55,6.75,5.75,7.2,5.6,65.7418
,29-Sep-2015,7843.3,19769.15,6.75,5.75,7.6,5.25,66.1843
,28-Sep-2015,7795.7,19592.97,6.75,5.75,8.2,5.25,66.0805
,27-Sep-2015,wh,wh,wh,wh,wh,wh,wh
,26-Sep-2015,,,6.75,5.75,,,
,25-Sep-2015,,,7.25,6.25,,,
,24-Sep-2015,7868.5,19696.21,7.25,6.25,7.6,5.75,66.0993
,23-Sep-2015,7845.95,19785.42,7.25,6.25,7.9,5.75,65.9696
,22-Sep-2015,7812,19501.6,7.25,6.25,7.45,5.25,65.625
,21-Sep-2015,7977.1,20113.2,7.25,6.25,7.5,5.25,65.7531
,20-Sep-2015,wh,wh,wh,wh,wh,wh,wh
,19-Sep-2015,,,7.25,6.25,6.55,4,
,18-Sep-2015,7981.9,19952.94,7.25,6.25,8.15,5.5,65.9255
,17-Sep-2015,,,7.25,6.25,,,
,16-Sep-2015,7899.15,19435.07,7.25,6.25,7.45,5.75,66.5
,15-Sep-2015,7829.1,19163.76,7.25,6.25,7.35,5.7,66.4383
,14-Sep-2015,7872.25,19352.04,7.25,6.25,7.6,5.75,66.3708
,13-Sep-2015,wh,wh,wh,wh,wh,wh,wh
,12-Sep-2015,,,7.25,6.25,,,
,11-Sep-2015,7789.3,18994.04,7.25,6.25,7.35,5.7,66.3866
,10-Sep-2015,7788.1,18993.74,7.25,6.25,7.5,5.8,66.584
,09-Sep-2015,7818.6,19018.9,7.25,6.25,7.5,5,66.2945
,08-Sep-2015,7688.25,18702.29,7.25,6.25,8.2,5,66.606
,07-Sep-2015,7558.8,18050.35,7.25,6.25,7.25,5.25,66.7445
,06-Sep-2015,wh,wh,wh,wh,wh,wh,wh
,05-Sep-2015,,,7.25,6.25,8.25,5,
,04-Sep-2015,7655.05,18437.5,7.25,6.25,7.25,5,66.4003
,03-Sep-2015,7823,18940.16,7.25,6.25,7.17,5.7,66.228
,02-Sep-2015,7717,18581.12,7.25,6.25,7.25,5.7,66.1638
,01-Sep-2015,7785.85,18923.6,7.25,6.25,7.3,5.7,66.2603
,31-Aug-2015,7971.3,19637.15,7.25,6.25,7.35,5.7,66.3062
,30-Aug-2015,wh,wh,wh,wh,wh,wh,wh
,29-Aug-2015,,,7.25,6.25,6.6,4,
,28-Aug-2015,8001.95,19703.42,7.25,6.25,7.15,4,66.0808
,27-Aug-2015,7948.95,19749.57,7.25,6.25,7.3,5.75,66.0605
,26-Aug-2015,7791.85,19394.95,7.25,6.25,7.35,5.75,66.161
,25-Aug-2015,7880.7,19726.3,7.25,6.25,7.32,5.75,66.709
,24-Aug-2015,7809,19241.94,7.25,6.25,7.3,4.25,66.5093
,23-Aug-2015,wh,wh,wh,wh,wh,wh,wh
,22-Aug-2015,,,7.25,6.25,6.48,3.5,
,21-Aug-2015,8299.95,20687.7,7.25,6.25,7.1,4.5,65.8298
,20-Aug-2015,8372.75,20956.58,7.25,6.25,7.25,5.7,65.2385
,19-Aug-2015,8495.15,21456.4,7.25,6.25,7.25,5.75,65.2525
,18-Aug-2015,8466.55,21555.41,7.25,6.25,,,
,17-Aug-2015,8477.3,21597.55,7.25,6.25,7.8,5.7,65.22
,16-Aug-2015,wh,wh,wh,wh,wh,wh,wh
,15-Aug-2015,,,7.25,6.25,,,
,14-Aug-2015,8518.55,21488.24,7.25,6.25,7.25,5.75,65.1225
,13-Aug-2015,8355.85,20852.31,7.25,6.25,7.28,5.7,64.9212
,12-Aug-2015,8349.45,20711.77,7.25,6.25,7.25,5.7,64.827
,11-Aug-2015,8462.35,21356.12,7.25,6.25,7.25,5.7,64.1732
,10-Aug-2015,8525.6,21687.91,7.25,6.25,7.55,5.7,63.759
,09-Aug-2015,wh,wh,wh,wh,wh,wh,wh
,08-Aug-2015,,,7.25,6.25,7.75,4,
,07-Aug-2015,8564.6,21702.4,7.25,6.25,7,4.75,63.8061
,06-Aug-2015,8588.65,21864.04,7.25,6.25,7.28,5.7,63.7603
,05-Aug-2015,8567.95,21743.74,7.25,6.25,7.25,5.7,63.8159
,04-Aug-2015,8516.9,21814.85,7.25,6.25,7.35,5.7,63.9315
,03-Aug-2015,8543.05,21711.73,7.25,6.25,7.25,5.7,63.9623
,02-Aug-2015,wh,wh,wh,wh,wh,wh,wh
,01-Aug-2015,,,7.25,6.25,6.48,4,
,31-Jul-2015,8532.85,21499.24,7.25,6.25,7.1,4.25,64.0054
,30-Jul-2015,8421.8,21145.03,7.25,6.25,7.28,5.7,64.0061
,29-Jul-2015,8375.05,21022.78,7.25,6.25,7.3,5.7,63.8943
,28-Jul-2015,8337,20976.63,7.25,6.25,7.25,5.7,64.027
,27-Jul-2015,8361,20887.08,7.25,6.25,7.5,5.7,64.0028
,26-Jul-2015,wh,wh,wh,wh,wh,wh,wh
,25-Jul-2015,,,7.25,6.25,6.75,4,
,24-Jul-2015,8521.55,21374.14,7.25,6.25,7.2,4.75,63.8916
,23-Jul-2015,8589.8,21633.35,7.25,6.25,7.35,5.7,63.7138
,22-Jul-2015,8633.5,21788.86,7.25,6.25,7.3,5.75,63.5283
,21-Jul-2015,8529.45,21477.64,7.25,6.25,7.3,5.7,63.6506
,20-Jul-2015,8603.45,21839.54,7.25,6.25,7.25,5.7,63.551
,19-Jul-2015,wh,wh,wh,wh,wh,wh,wh
,18-Jul-2015,,,7.25,6.25,,,
,17-Jul-2015,8609.85,21912.18,7.25,6.25,7.35,5.7,63.4928
,16-Jul-2015,8608.05,21996.69,7.25,6.25,7.25,5.75,63.4955
,15-Jul-2015,8523.8,21585.43,7.25,6.25,7.25,5.65,63.3847
,14-Jul-2015,8454.1,21547.84,7.25,6.25,7.26,5.5,63.4978
,13-Jul-2015,8459.65,21667.11,7.25,6.25,7.25,5.5,63.4655
,12-Jul-2015,wh,wh,wh,wh,wh,wh,wh
,11-Jul-2015,,,7.25,6.25,7.1,4,
,10-Jul-2015,8360.55,21472.41,7.25,6.25,7.2,5,63.3793
,09-Jul-2015,8328.55,21228.63,7.25,6.25,7.3,5.7,63.5065
,08-Jul-2015,8363.05,21207.31,7.25,6.25,7.25,5.7,63.569
,07-Jul-2015,8510.8,21572.94,7.25,6.25,7.25,5.6,63.3749
,06-Jul-2015,8522.15,21612.03,7.25,6.25,7.3,5.6,63.5785
,05-Jul-2015,wh,wh,wh,wh,wh,wh,wh
,04-Jul-2015,,,7.25,6.25,7,4,
,03-Jul-2015,8484.9,21505.16,7.25,6.25,7,4,63.3963
,02-Jul-2015,8444.9,21342.17,7.25,6.25,8.2,5.7,63.5705
,01-Jul-2015,8453.05,21324.46,7.25,6.25,7.65,5.7,63.6223
,30-Jun-2015,8368.5,20982.18,7.25,6.25,7.3,5.7,63.7549
,29-Jun-2015,8318.4,20914.73,7.25,6.25,7.35,4.5,63.917
